nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
2002,3764,listing,,"Spire Management, LLC",4,1,1257360853,1257360853,0,0,0,0,0,0
2023,21699,listing,,Ankeny Vineyard Winery,4,1,1257900033,1445359723,0,0,0,0,0,0
2031,3825,listing,,Oregon Garden Resort,4,1,1258159281,1258159281,0,0,0,0,0,0
2033,21635,listing,,Moonstone Spa,4,0,1258159409,1445019309,0,0,0,0,0,0
2036,9279,listing,,Oregon Garden Resort,4,1,1258159792,1310059451,0,0,0,0,0,0
2068,21043,listing,,Phoenix RV Park,4,1,1259101762,1435785687,0,0,0,0,0,0
2069,9743,listing,,The Reed Opera House,4,1,1259103882,1315072118,0,0,0,0,0,0
2070,3884,listing,,Union Street Railroad Pedestrian & Bicycle Bridge,4,1,1259104033,1259104033,0,0,0,0,0,0
2105,16242,listing,,Hut Adventure Tours & Charters,4,0,1259886660,1389048379,0,0,0,0,0,0
2125,8659,listing,,Today's Hair Salon & Day Spa,4,1,1260379734,1303427348,0,0,0,0,0,0
2127,10545,listing,,Busick Court Restaurant,4,1,1260396551,1326156873,0,0,0,0,0,0
2128,10752,listing,,Busick Court Catering,4,1,1260396997,1327367612,0,0,0,0,0,0
2129,4023,listing,,Busick Court Restaurant & Catering,4,1,1260397444,1260485384,0,0,0,0,0,0
2191,4114,listing,,The Weather Channel,4,1,1261506465,1261506465,0,0,0,0,0,0
2248,8514,listing,,Prudence Uncorked,4,1,1262888498,1302216732,0,0,0,0,0,0
2267,20990,listing,,Tobey Computer Services - Computer Support at the Speed of Business,4,0,1263492419,1435092771,0,0,0,0,0,0
2273,20622,listing,,Wooden Shoe Tulip Farm Gift Shop,4,0,1263515236,1431124518,0,0,0,0,0,0
2315,4352,listing,,Lakeview Restaurant & Lounge at Creekside Golf Club,4,1,1263598514,1264026234,0,0,0,0,0,0
2386,17319,listing,,Starlight Limousine,4,0,1264703257,1396545900,0,0,0,0,0,0
2389,13143,listing,,Willamette Art Center,4,1,1264719182,1354942988,0,0,0,0,0,0
2418,4589,listing,,The Oregon Garden,4,1,1265324053,1265324053,0,0,0,0,0,0
2419,21626,listing,,Foremost Marketing and Media,4,0,1265325600,1445016930,0,0,0,0,0,0
2448,17015,listing,,French Prairie Gardens,4,0,1265410042,1394063027,0,0,0,0,0,0
2451,8189,listing,,Cascade Bodyworks Massage,4,1,1265410965,1297319863,0,0,0,0,0,0
2456,4642,listing,,Super 8 Motel Salem,4,1,1265415413,1265415413,0,0,0,0,0,0
2497,13130,listing,,Cherry Country Orchard & Chocolate Factory,4,1,1266363625,1354940653,0,0,0,0,0,0
2536,4797,listing,,Salem Pacific Railroad Station,4,1,1267138987,1267138987,0,0,0,0,0,0
2613,14930,listing,,Hallie Ford Museum of Art - Willamette University,4,1,1267731958,1376931052,0,0,0,0,0,0
2615,21625,listing,,Foremost Marketing and Media,4,0,1267732570,1445016854,0,0,0,0,0,0
2618,4936,listing,,Airlie Farm B&B,4,1,1267813588,1267824130,0,0,0,0,0,0
2621,4937,listing,,Airlie Farm,4,1,1267824177,1267824177,0,0,0,0,0,0
2630,17730,listing,,Trexler Farm & Cafe,4,1,1267836127,1399331149,0,0,0,0,0,0
2685,5027,listing,,Magoo's Sports Bar,4,1,1268422276,1268422276,0,0,0,0,0,0
2686,20991,listing,,Holiday Lodge,4,1,1268422514,1435092935,0,0,0,0,0,0
2693,13120,listing,,Balloon Flying Service of Oregon,4,1,1268430498,1354935906,0,0,0,0,0,0
2694,13119,listing,,Balloon Flying Service of Oregon,4,1,1268430560,1354935896,0,0,0,0,0,0
2721,21608,listing,,Annette's ,4,1,1268683747,1445011179,0,0,0,0,0,0
2722,19779,listing,,Americas Best Value Inn & Suites,4,1,1268684265,1422399537,0,0,0,0,0,0
2728,5440,listing,,Willamette Valley Cheese Company,4,1,1268758432,1270252022,0,0,0,0,0,0
2729,7180,listing,,Willamette Valley Cheese Company,4,1,1268762654,1285792113,0,0,0,0,0,0
2734,17439,listing,,Salem's Riverfront Carousel,4,1,1268950396,1397236716,0,0,0,0,0,0
2737,13129,listing,,Salem's Riverfront Carousel,4,1,1268951065,1354940354,0,0,0,0,0,0
2741,9010,listing,,Smith Fine Arts Series,4,1,1269023180,1307032641,0,0,0,0,0,0
2799,19614,listing,,Coldwell Banker Commercial Mountain West Real Estate - New Home Place,4,0,1269968298,1420569424,0,0,0,0,0,0
2800,13623,listing,,Korner Post Restaurant,4,1,1269969486,1361922881,0,0,0,0,0,0
2865,9678,listing,,Willamette University Theatre,4,1,1270759800,1314636651,0,0,0,0,0,0
2867,20994,listing,,Salem Public Library,4,1,1270765969,1435093320,0,0,0,0,0,0
2869,5584,listing,,Salem Public Library,4,1,1270769894,1270769894,0,0,0,0,0,0
2889,17128,listing,,Kane's Marina,4,1,1271202476,1395159434,0,0,0,0,0,0
2900,14644,listing,,Flight Deck Restaurant & Lounge,4,0,1271457860,1374000427,0,0,0,0,0,0
2914,21620,listing,,Flight Deck Restaurant & Lounge,4,1,1271883122,1445015658,0,0,0,0,0,0
2916,21619,listing,,Flight Deck Restaurant Banquet Annex,4,0,1271883439,1445015207,0,0,0,0,0,0
2980,19206,listing,,World Beat Gallery,4,1,1273188986,1414079486,0,0,0,0,0,0
3080,20992,listing,,"Tobey Computer Services, Inc. - CISCO VoIP",4,0,1274477809,1435093022,0,0,0,0,0,0
3105,18567,listing,,Rogue Farms Chatoe Tasting Room,4,1,1274743078,1406669089,0,0,0,0,0,0
3123,17731,listing,,Trexler Farm & Cafe,4,1,1274983258,1399331189,0,0,0,0,0,0
3143,20756,listing,,Sweeney Promotions,4,0,1275414988,1432918724,0,0,0,0,0,0
3145,8644,listing,,White Water Signs & Graphics,4,1,1275496820,1303262664,0,0,0,0,0,0
3170,14641,listing,,Mountain High Grocery & Gifts,4,0,1275694947,1374000340,0,0,0,0,0,0
3207,6385,listing,,In House Graphics,4,1,1277144095,1277144095,0,0,0,0,0,0
3210,6402,listing,,Travel Lane County,4,1,1277154535,1277154535,0,0,0,0,0,0
3211,10430,listing,,The Lodge at Detroit Lake,4,1,1277154676,1324269031,0,0,0,0,0,0
3212,9961,listing,,Your Town Press,4,1,1277155329,1316827000,0,0,0,0,0,0
3216,16162,listing,,Rogue Hop 'n Bed,4,0,1277157607,1386612623,0,0,0,0,0,0
3219,6421,listing,,Cooke Stationery Company,4,1,1277169386,1277169386,0,0,0,0,0,0
3250,6487,listing,,Willamette Master Chorus,12,1,1278893501,1278893501,0,0,0,0,0,0
3294,15167,listing,,AKT LLP,12,0,1279761406,1378400890,0,0,0,0,0,0
3320,6674,listing,,Pentacle Theatre,12,1,1279940734,1279940734,0,0,0,0,0,0
3354,16511,listing,,2013 Oregon State Fair,12,0,1280805661,1390504981,0,0,0,0,0,0
3356,16586,listing,,Oregon State Fair,12,1,1280805866,1391103063,0,0,0,0,0,0
3371,10768,listing,,Sybil's Omelettes Unlimited,12,1,1281062266,1327373557,0,0,0,0,0,0
3383,11739,listing,,Evergreen Golf Course,4,1,1282257443,1336347507,0,0,0,0,0,0
3385,16199,listing,,West Side Wine Store,12,0,1282277799,1387298160,0,0,0,0,0,0
3386,6785,listing,,Pudding River Wine Cellars,12,1,1282277935,1282277935,0,0,0,0,0,0
3442,20625,listing,,Star Cinema,12,0,1283218408,1431124801,0,0,0,0,0,0
3539,7723,listing,,Bush Barn Art Center/Salem Art Association,12,1,1285390299,1291176547,0,0,0,0,0,0
3541,7724,listing,,Bush Barn Art Center/Salem Art Association,12,1,1285390530,1291176555,0,0,0,0,0,0
3543,7722,listing,,Bush Barn Art Center/Salem Art Association,12,1,1285390942,1291176522,0,0,0,0,0,0
3545,20810,listing,,Salem Art Fair & Festival ,12,1,1285391194,1433365903,0,0,0,0,0,0
3547,7725,listing,,Bush Barn Art Center/Salem Art Association,12,1,1285391387,1291176563,0,0,0,0,0,0
3550,21674,listing,,Van Duzer Vineyards,12,0,1285392716,1445033268,0,0,0,0,0,0
3552,10459,listing,,Oregon Restaurant & Lodging Association,12,1,1285393535,1325027966,0,0,0,0,0,0
3594,14649,listing,,BelgiQue Sugar Waffles & Espresso,4,0,1286293753,1374000810,0,0,0,0,0,0
3596,18501,listing,,Madrona Hills Ace Hardware,12,0,1286424971,1406073031,0,0,0,0,0,0
3597,9283,listing,,Tokyo International University of America,12,1,1286425230,1310344848,0,0,0,0,0,0
3645,7358,listing,,Consigning Women,4,1,1287522897,1287522897,0,0,0,0,0,0
3646,12265,listing,,Oregon Symphony Association in Salem,4,1,1287523541,1342642293,0,0,0,0,0,0
3647,12802,listing,,Redhawk Vineyard & Winery,4,1,1287528869,1350498551,0,0,0,0,0,0
3682,14634,listing,,BelgiQue Sugar Waffles & Espresso,12,0,1287725497,1373927829,0,0,0,0,0,0
3735,21689,listing,,For The Love of Pete,12,1,1288487911,1445274901,0,0,0,0,0,0
3757,11203,listing,,"Vanlue, PC Certified Public Accountant",12,1,1289181650,1330016787,0,0,0,0,0,0
3758,21564,listing,,"Garten Services, Inc.",12,1,1289181804,1444078479,0,0,0,0,0,0
3805,17009,listing,,Willamette Humane Society,12,0,1290404722,1394061837,0,0,0,0,0,0
3842,8515,listing,,Prudence Uncorked,12,1,1291175832,1302216778,0,0,0,0,0,0
3845,21632,listing,,Lile Relocation Services,12,0,1291178607,1445018673,0,0,0,0,0,0
3882,17024,listing,,Orupa,12,0,1292042557,1394065469,0,0,0,0,0,0
3883,17025,listing,,Orupa,12,0,1292042606,1394065577,0,0,0,0,0,0
3886,17150,listing,,Heirloom Roses,12,0,1292047644,1395254680,0,0,0,0,0,0
3887,17149,listing,,Heirloom Roses,12,0,1292047713,1395254635,0,0,0,0,0,0
3890,14007,listing,,Bauman's Farm & Garden,12,1,1292628609,1366568328,0,0,0,0,0,0
3891,11753,listing,,Stayton Family Practice,12,1,1292629419,1336613960,0,0,0,0,0,0
3892,11750,listing,,Jefferson Medical Clinic,12,1,1292629589,1336613275,0,0,0,0,0,0
3898,7822,listing,,E.Z. Orchards Farm Market,12,1,1292631779,1292631779,0,0,0,0,0,0
3899,15386,listing,,E.Z. Orchards Farm Market,12,1,1292917051,1379544002,0,0,0,0,0,0
3923,15887,listing,,Tico's Coffee Roasting Co.,12,0,1293598025,1383699271,0,0,0,0,0,0
3928,7874,listing,,Comprehensive Pain Center,12,1,1293742085,1293742085,0,0,0,0,0,0
3929,7875,listing,,Family Birth Center Clinic,12,1,1293742360,1293742360,0,0,0,0,0,0
3930,7876,listing,,West Valley Physicians & Surgeons Clinic--Dallas,12,1,1293742566,1293742566,0,0,0,0,0,0
3931,7877,listing,,Willamette Health Partners Family Medicine--Keizer,12,1,1293742798,1293742798,0,0,0,0,0,0
3932,7886,listing,,Willamette Health Partners Family Medicine--Salem Hospital campus,12,1,1293743007,1293744342,0,0,0,0,0,0
3933,7879,listing,,"Willamette Health Partners Family Medicine--River Road, Salem",12,1,1293743218,1293743218,0,0,0,0,0,0
3934,7885,listing,,Monmouth Medical Center--Monmouth,12,1,1293743407,1293744289,0,0,0,0,0,0
3935,7881,listing,,Willamette Health Partners Maternal--Fetal Medicine,12,1,1293743612,1293743612,0,0,0,0,0,0
3936,7882,listing,,Willamette Health Partners Obstetrics & Gynecology,12,1,1293743778,1293743778,0,0,0,0,0,0
3937,7883,listing,,Willamette Valley Midwives,12,1,1293743958,1293743958,0,0,0,0,0,0
3938,7884,listing,,Urgent Care Center,12,1,1293744173,1293744173,0,0,0,0,0,0
3978,21193,listing,,Anew You Studio,12,1,1294631395,1437416551,0,0,0,0,0,0
3980,11738,listing,,Denny's Restaurant - Mill Creek,4,1,1294705744,1336347474,0,0,0,0,0,0
3999,18098,listing,,Century House of Salem Bed and Breakfast,12,1,1295745131,1402338076,0,0,0,0,0,0
4041,21701,listing,,Ankeny Vineyard Winery,12,1,1296335697,1445359798,0,0,0,0,0,0
4110,21655,listing,,Northern Light Theatre Pub,12,0,1297319612,1445023423,0,0,0,0,0,0
4184,14642,listing,,Liquor Depot,12,0,1299459298,1374000388,0,0,0,0,0,0
4218,11434,listing,,Wild Pear Restaurant & Catering,12,1,1301024434,1332714162,0,0,0,0,0,0
4219,17199,listing,,Reader's Guide Bookstore,12,0,1301024574,1395850325,0,0,0,0,0,0
4220,8419,listing,,Create a Memory,12,1,1301024699,1301024792,0,0,0,0,0,0
4247,19186,listing,,Elkhorn Golf Course,4,0,1301547354,1413917473,0,0,0,0,0,0
4250,15635,listing,,Trinity Vineyards,4,0,1301548492,1381190063,0,0,0,0,0,0
4252,20755,listing,,"Stifel, Nicolaus & Company, Incorporated",12,0,1301891957,1432918565,0,0,0,0,0,0
4254,8501,listing,,Northgate Bowl,12,1,1301892337,1301892337,0,0,0,0,0,0
4264,21260,listing,,Wavra Farms & Nursery,12,0,1302233010,1438801280,0,0,0,0,0,0
4265,21261,listing,,Wavra Farms & Nursery,12,0,1302233053,1438801496,0,0,0,0,0,0
4306,16669,listing,,World Beat Festival,4,1,1302282570,1391197917,0,0,0,0,0,0
4331,18045,listing,,Pepsi Beverages Company,12,0,1303261117,1401988331,0,0,0,0,0,0
4339,8649,listing,,World Beat Dragon Boat Club,4,1,1303343246,1303343246,0,0,0,0,0,0
4342,21630,listing,,J's Cafe,12,1,1303608742,1445018354,0,0,0,0,0,0
4343,12298,listing,,Roberts Crossing,12,1,1303608875,1343686475,0,0,0,0,0,0
4350,19773,listing,,A Travel Network,12,1,1303699878,1422377978,0,0,0,0,0,0
4352,20621,listing,,LifeSource Natural Foods,12,1,1303700147,1431124473,0,0,0,0,0,0
4358,21631,listing,,"Kraft Custom Construction, Inc.",12,0,1303700987,1445018596,0,0,0,0,0,0
4360,15878,listing,,Where the Sidewalk Begins,12,0,1303701239,1383601795,0,0,0,0,0,0
4389,15325,listing,,Loustic Catering,12,0,1303965399,1379433426,0,0,0,0,0,0
4431,16166,listing,,"Salem Community Acupuncture, LLC",12,0,1305177695,1386616023,0,0,0,0,0,0
4432,8797,listing,,Willamette Valley Vineyards,12,1,1305179415,1305179415,0,0,0,0,0,0
4436,8828,listing,,Phoenix RV Park,12,1,1305513309,1305513309,0,0,0,0,0,0
4496,8930,listing,,Create A Memory,12,1,1306385665,1306385665,0,0,0,0,0,0
4502,21713,listing,,Oregon Country Tours,12,0,1306387037,1445374897,0,0,0,0,0,0
4505,8943,listing,,McGrath's Fish House - Downtown,12,1,1306470260,1306470260,0,0,0,0,0,0
4506,8944,listing,,McGrath's Fish House - Lancaster,12,1,1306470349,1306470349,0,0,0,0,0,0
4509,15733,listing,,Tribal Moose,12,0,1306771915,1381878202,0,0,0,0,0,0
4510,19185,listing,,Break the Chain Apparel,12,0,1306772720,1413917334,0,0,0,0,0,0
4546,15765,listing,,Magic Tek,12,0,1307333161,1382385426,0,0,0,0,0,0
4548,21629,listing,,Images Of Dine',12,0,1307334049,1445018313,0,0,0,0,0,0
4560,19399,listing,,Alcyone Cafe & Catering,12,0,1307761292,1416339392,0,0,0,0,0,0
4563,15766,listing,,Geronimo Clark Fine Artist,12,0,1307763230,1382385460,0,0,0,0,0,0
4602,15164,listing,,Diesel Fitness Gym,12,0,1308283831,1378399097,0,0,0,0,0,0
4603,17129,listing,,Where To Start Fitness,12,0,1308284517,1395159607,0,0,0,0,0,0
4648,21684,listing,,Balance For Life,12,0,1308894688,1445038621,0,0,0,0,0,0
4651,9185,listing,,Willamette Academy,12,1,1308895115,1308895115,0,0,0,0,0,0
4653,20983,listing,,Willamette Valley Vineyards,4,1,1309305008,1435083677,0,0,0,0,0,0
4654,9703,listing,,The Reed Opera House,12,1,1309405676,1314936670,0,0,0,0,0,0
4714,16625,listing,,Silverton Fine Arts Festival,12,1,1310345367,1391122868,0,0,0,0,0,0
4715,19616,listing,,"Gilgamesh Brewing, The Campus",12,1,1310345760,1420591230,0,0,0,0,0,0
4726,16588,listing,,Taste & See Salem!,12,0,1310615747,1391103675,0,0,0,0,0,0
4727,16589,listing,,Taste and See Salem!,12,0,1310615819,1391103701,0,0,0,0,0,0
4778,16630,listing,,Polk County Fairgrounds & Event Center,12,1,1311130808,1391123469,0,0,0,0,0,0
4779,9388,listing,,Polk County Fairgrounds & Event Center,12,1,1311131157,1311131157,0,0,0,0,0,0
4790,19585,listing,,Jazzercise Salem Columbus Hall,12,1,1311133449,1419877822,0,0,0,0,0,0
4884,9665,listing,,"Special Memories Travel, LLC",12,1,1313116120,1314336735,0,0,0,0,0,0
4887,14645,listing,,Bird and Hat Inn,12,0,1313116811,1374000447,0,0,0,0,0,0
4935,20748,listing,,Piluso Vineyard and Winery,12,0,1313464122,1432917576,0,0,0,0,0,0
4944,19580,listing,,Creekside Flyfishing,12,0,1313984345,1419359538,0,0,0,0,0,0
4945,21643,listing,,RJ Dance Studio,12,0,1313984583,1445020515,0,0,0,0,0,0
4947,9628,listing,,Oregon School of Massage,4,1,1314116646,1314116646,0,0,0,0,0,0
4983,21702,listing,,BAM Agency,12,0,1314934559,1445360012,0,0,0,0,0,0
4986,16857,listing,,LivePostcard,12,0,1314935288,1392336168,0,0,0,0,0,0
4988,21652,listing,,Roger Yost Gallery,12,0,1314935909,1445022396,0,0,0,0,0,0
5043,9788,listing,,Schreiner's Iris Gardens,4,1,1315786872,1315786872,0,0,0,0,0,0
5046,14125,listing,,Grace Goudy Distinguished Artists Series,4,1,1315788327,1368825109,0,0,0,0,0,0
5088,9860,listing,,Crossroads Fine Linen & Party Rentals,12,1,1316400565,1316400777,0,0,0,0,0,0
5089,16917,listing,,Crossroads Fine Linen & Party Rentals,12,1,1316400705,1393001922,0,0,0,0,0,0
5092,21627,listing,,Gerry Frank's Konditorei,12,0,1316401748,1445017488,0,0,0,0,0,0
5093,21628,listing,,Gerry Frank's Konditorei,12,1,1316401810,1445017497,0,0,0,0,0,0
5131,9964,listing,,Ma Valise,12,1,1316999812,1316999812,0,0,0,0,0,0
5133,20617,listing,,Madrona Hills Ace Hardware,12,0,1317001025,1431124234,0,0,0,0,0,0
5135,12521,listing,,Evergreen Aviation and Space Museum,12,1,1317002265,1347317976,0,0,0,0,0,0
5136,21615,listing,,Evergreen Aviation and Space Museum,12,1,1317002403,1445014738,0,0,0,0,0,0
5148,9992,listing,,Stangeland Winery,4,1,1317429237,1317429237,0,0,0,0,0,0
5151,20831,listing,,Trader Joe's,4,0,1317430611,1433445999,0,0,0,0,0,0
5153,10002,listing,,"Coldwell Banker Mt. West Property Management, LLC",4,0,1317431789,1373928083,0,0,0,0,0,0
5154,15163,listing,,"Coldwell Banker Mt. West Property Management, LLC",4,0,1317432302,1378398627,0,0,0,0,0,0
5159,21685,listing,,Evergreen Wings & Waves Waterpark,12,0,1317959010,1445038871,0,0,0,0,0,0
5161,15716,listing,,The Lovin' Oven,12,0,1317960241,1381863307,0,0,0,0,0,0
5218,17023,listing,,The Old Spaghetti Warehouse,12,0,1318710845,1394065316,0,0,0,0,0,0
5246,17019,listing,,Trader Joe's,4,0,1319425840,1394064581,0,0,0,0,0,0
5247,21253,listing,,Salem Campground & RVs,4,0,1319426590,1438799745,0,0,0,0,0,0
5249,17011,listing,,Erich McVey Photography,4,0,1319427228,1394062279,0,0,0,0,0,0
5251,17010,listing,,Affordable Framing,4,0,1319427906,1394062144,0,0,0,0,0,0
5288,10230,listing,,Willamette Valley Bank,12,1,1319926527,1319926527,0,0,0,0,0,0
5290,21677,listing,,Canyon's Edge Cafe,12,0,1319927318,1445034132,0,0,0,0,0,0
5291,10236,listing,,LaQuinta Inn & Suites,12,1,1319928259,1319928259,0,0,0,0,0,0
5338,10352,listing,,"Windermere Pacific West Properties - Chris Stewart, SRES",12,1,1322109843,1322110427,0,0,0,0,0,0
5339,10353,listing,,UltraGleam Building Service,12,1,1322110658,1322110658,0,0,0,0,0,0
5340,10787,listing,,Wooden Nickel Pub & Catering,12,1,1322111425,1327986298,0,0,0,0,0,0
5368,10544,listing,,Governor's Cup Coffee Roasters,12,1,1322719994,1326067756,0,0,0,0,0,0
5369,21254,listing,,Allstar Tent & Party Rental,12,0,1322720166,1438799977,0,0,0,0,0,0
5370,12883,listing,,Silverton Inn & Suites,12,1,1322720707,1351893761,0,0,0,0,0,0
5376,10786,listing,,Mac's Place,12,1,1322809569,1327985973,0,0,0,0,0,0
5377,15717,listing,,Economy Grocery,12,0,1322809751,1381863367,0,0,0,0,0,0
5379,18802,listing,,Jonathan's,12,0,1322810119,1410370523,0,0,0,0,0,0
5380,20980,listing,,Hampton Inn & Suites Salem,12,1,1322810315,1435079052,0,0,0,0,0,0
5384,21256,listing,,Godfrey Nursery Inc,12,0,1324268091,1438800375,0,0,0,0,0,0
5389,16223,listing,,Best Face Forward Facial Studio & Day Spa,12,0,1324940348,1388082418,0,0,0,0,0,0
5395,20504,listing,,"A. C. Gilbert's Discovery Village, The Village Toy Store",12,0,1324959171,1430511586,0,0,0,0,0,0
5397,20547,listing,,Gilbert House Children's Museum,12,1,1324960029,1430763205,0,0,0,0,0,0
5399,16510,listing,,15th Annual Harvest Festival & Pumpkin Merriment,12,0,1324960526,1390504893,0,0,0,0,0,0
5401,20503,listing,,Gilbert House Children's Museum,12,0,1324961031,1430511545,0,0,0,0,0,0
5410,10478,listing,,The Trinity Ballroom at the Reed Opera House,12,1,1325219696,1325219696,0,0,0,0,0,0
5412,15714,listing,,Lovin Oven,12,0,1325220555,1381863248,0,0,0,0,0,0
5414,15715,listing,,The Lovin' Oven,12,0,1325220900,1381863281,0,0,0,0,0,0
5453,20615,listing,,Salem Collectors & Flea Market,12,0,1326066407,1431124065,0,0,0,0,0,0
5455,10543,listing,,Governor's Cup Coffee Roasters,12,1,1326067521,1326067563,0,0,0,0,0,0
5515,18096,listing,,Namaste Vineyards,12,1,1326682715,1402336553,0,0,0,0,0,0
5516,21624,listing,,Embrace Oregon,12,0,1326684218,1445016718,0,0,0,0,0,0
5517,19615,listing,,John L. Scott Real Estate - Pat Carman ,12,0,1326684428,1420569601,0,0,0,0,0,0
5520,15083,listing,,"Theme Craft, LLC",12,1,1326684910,1377809887,0,0,0,0,0,0
5556,10674,listing,,Johan Vineyards,12,1,1327268254,1327268254,0,0,0,0,0,0
5557,21651,listing,,Roger Yost Gallery,12,0,1327269118,1445022343,0,0,0,0,0,0
5605,10745,listing,,Dining/Culinary,4,1,1327366445,1327366445,0,0,0,0,0,0
5609,10784,listing,,Wooden Nickel Pub & Eatery,12,1,1327985625,1327985837,0,0,0,0,0,0
5624,10843,listing,,Reed Opera House,12,1,1328505372,1328583982,0,0,0,0,0,0
5627,21611,listing,,Creekside Grill & Grotto Martini Bar,12,0,1328507129,1445013585,0,0,0,0,0,0
5693,10929,listing,,Edward Adams House B&B,12,1,1328940908,1328940908,0,0,0,0,0,0
5694,11102,listing,,Edward Adams House B&B,12,1,1328940918,1329795389,0,0,0,0,0,0
5819,21560,listing,,Konect Aviation,12,1,1329794679,1444077528,0,0,0,0,0,0
5975,11319,listing,,Airlie Winery,4,1,1331670248,1331670248,0,0,0,0,0,0
5976,11320,listing,,Airlie Winery,4,1,1331670470,1331670470,0,0,0,0,0,0
5979,16821,listing,,Marco Polo Tea and Gift Shop,12,0,1331784170,1392243720,0,0,0,0,0,0
6064,11491,listing,,MEDIAmerica,12,1,1333415265,1333415265,0,0,0,0,0,0
6066,21710,listing,,"Lisa R Brunner, LMT",12,0,1333416797,1445367115,0,0,0,0,0,0
6068,15718,listing,,OakTree Digital,12,0,1333418433,1381863590,0,0,0,0,0,0
6069,15166,listing,,Apple Hill Media LLC,12,0,1333419629,1378400738,0,0,0,0,0,0
6070,11502,listing,,Independence Amphitheatre,12,1,1333420016,1333420016,0,0,0,0,0,0
6071,15174,listing,,Rookies Sports Pub & Eatery,12,0,1333420327,1378403915,0,0,0,0,0,0
6072,20986,listing,,Lavender Lake Farms,12,1,1333420676,1435085892,0,0,0,0,0,0
6113,15473,listing,,Wild Oregon Tours,4,0,1334011915,1379979065,0,0,0,0,0,0
6145,11604,listing,,Bronze Planet Tanning Studios,12,1,1334529623,1334529623,0,0,0,0,0,0
6146,20623,listing,,Ranch Records,12,1,1334530078,1431124565,0,0,0,0,0,0
6147,11606,listing,,"Arbuckle Costic Architects, Inc.",12,1,1334530469,1334530469,0,0,0,0,0,0
6148,11607,listing,,New Harvest Church,12,1,1334530682,1334530682,0,0,0,0,0,0
6149,19511,listing,,Red Raven Gallery,12,0,1334531058,1418066568,0,0,0,0,0,0
6150,17658,listing,,ClickTrips Photo Tours,12,0,1334532169,1398807988,0,0,0,0,0,0
6152,15171,listing,,Image Floral & Event Design,12,0,1334533373,1378403288,0,0,0,0,0,0
6154,18660,listing,,Shilo Inn Suites Hotel,12,1,1334535108,1408403904,0,0,0,0,0,0
6156,20753,listing,,Marco Polo Global Restaurant,12,0,1334536919,1432917970,0,0,0,0,0,0
6158,16820,listing,,Marco Polo Tea and Gift Shop,12,0,1334537708,1392243674,0,0,0,0,0,0
6181,14486,listing,,"Bethel Heights Vineyard, Inc.",12,1,1334896677,1372355006,0,0,0,0,0,0
6210,16984,listing,,Gregory Dean Design,12,0,1335325543,1393973698,0,0,0,0,0,0
6225,11717,listing,,Huggins Insurance,12,1,1335725620,1335725620,0,0,0,0,0,0
6236,17870,listing,,OregonWest Excursions,12,0,1336618422,1400269459,0,0,0,0,0,0
6238,18049,listing,,Mia Sonatina Cellars,12,0,1336618917,1401990399,0,0,0,0,0,0
6239,18048,listing,,Mia Sonatina Cellars,12,0,1336619020,1401990244,0,0,0,0,0,0
6241,11767,listing,,All Pro Webworks,12,1,1336620320,1336620665,0,0,0,0,0,0
6242,11766,listing,,All Pro Webworks,12,1,1336620504,1336620631,0,0,0,0,0,0
6244,20612,listing,,Vitis Ridge,12,0,1336621441,1431123613,0,0,0,0,0,0
6247,21263,listing,,Valley Flooring Center,12,0,1336623051,1438801708,0,0,0,0,0,0
6275,12109,listing,,Bryn Mawr Vineyards,12,1,1337140015,1341112540,0,0,0,0,0,0
6308,21653,listing,,Sunny Paws Professional Grooming,12,1,1337454872,1445022596,0,0,0,0,0,0
6309,11868,listing,,Nature's Pet Market - Salem,12,1,1337455178,1337455178,0,0,0,0,0,0
6311,21610,listing,,Canterbury Renaissance Faire,12,0,1337741156,1445012904,0,0,0,0,0,0
6312,20629,listing,,Whitewind Farm,12,0,1337741387,1431125021,0,0,0,0,0,0
6351,14873,listing,,"Wells Fargo Advisors, LLC -- J. Brooks Peacock, AAMS",12,0,1338613850,1375815209,0,0,0,0,0,0
6363,11962,listing,,"Green Acres Landscape, Inc.",12,1,1339035395,1339035395,0,0,0,0,0,0
6379,15173,listing,,River Gallery,4,0,1339825673,1378403809,0,0,0,0,0,0
6391,15266,listing,,Door To Door Savings Magazine,12,0,1339974798,1378938584,0,0,0,0,0,0
6392,14647,listing,,Elsinore Framing & Fine Art Gallery,12,0,1339975354,1374000498,0,0,0,0,0,0
6431,12110,listing,,Tangled Purls,12,1,1341112903,1341112903,0,0,0,0,0,0
6432,21252,listing,,"Oregon Outdoor Excursions, LLC",12,0,1341113258,1438799588,0,0,0,0,0,0
6433,12113,listing,,"State Farm - Barbara Furer, Agent",12,1,1341113925,1341113925,0,0,0,0,0,0
6458,15881,listing,,Serendipity,4,0,1341522159,1383697977,0,0,0,0,0,0
6459,14651,listing,,Redgate Vineyard,4,0,1341522521,1374000995,0,0,0,0,0,0
6460,12162,listing,,Luckiamute Landing State Natural Area,4,1,1341523596,1341523681,0,0,0,0,0,0
6461,16082,listing,,Left Coast Cellars,4,1,1341525234,1385510676,0,0,0,0,0,0
6462,17172,listing,,Kayla Studio/Inspiration Point,4,0,1341525611,1395437754,0,0,0,0,0,0
6471,21673,listing,,Redgate Vineyard,4,0,1342044660,1445032869,0,0,0,0,0,0
